"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
11078, 2.194665650510000e-01, 6.358470242560001e-02, 4.868375937603673e+05, -1.347207002389687e+00, 2.242253847340183e-05, -5.513315079810695e-05
11079, 2.198899835790000e-01, 6.253226185150000e-02, 4.947192101742412e+05, -1.329889944600644e+00, 1.756128719281651e-05, -4.388421447904445e-05
11080, 2.203094065300000e-01, 6.147851078770000e-02, 5.017896148432235e+05, -1.314355237020971e+00, 1.388585847011321e-05, -3.493403274020501e-05
11081, 2.207277430570000e-01, 6.042462716000000e-02, 5.082898545181699e+05, -1.300073264874301e+00, 1.132549274824950e-05, -2.853257215393585e-05
11082, 2.211459453420000e-01, 5.937099948170000e-02, 5.141848528506264e+05, -1.287121096000698e+00, 9.640561029505370e-06, -2.426422279593940e-05
11083, 2.215647648330000e-01, 5.831793619090000e-02, 5.194552032733313e+05, -1.275541369451480e+00, 8.400607323685734e-06, -2.109391457433728e-05
11084, 2.219844392330000e-01, 5.726554236100000e-02, 5.243950599557869e+05, -1.264687785726053e+00, 7.662098124732253e-06, -1.923063042491205e-05
11085, 2.224033635510000e-01, 5.621318867160000e-02, 5.298466775772235e+05, -1.252709788772535e+00, 7.895458245071866e-06, -1.990648361957537e-05
11086, 2.228195208760000e-01, 5.516008647340000e-02, 5.344397107186129e+05, -1.242618226818769e+00, 9.121263005987907e-06, -2.319992403132325e-05
11087, 2.232318831400000e-01, 5.410584986220000e-02, 5.390181153562116e+05, -1.232558805815819e+00, 1.051724276169129e-05, -2.696039150932910e-05
11088, 2.236422034530000e-01, 5.305118351600000e-02, 5.433147363193295e+05, -1.223118504536381e+00, 1.194301928446569e-05, -3.068406158135921e-05
11089, 2.240527137330000e-01, 5.199696802390000e-02, 5.475358282211246e+05, -1.213844151591778e+00, 1.328818096845750e-05, -3.406177560697180e-05
11090, 2.244644128500000e-01, 5.094360294880000e-02, 5.516178545453140e+05, -1.204875345950850e+00, 1.461641060658058e-05, -3.741877918804944e-05
11212, 1.660316196880000e-01, 7.328581891750000e-02, 1.055359098807667e+06, -9.808255376927522e-02, 8.274650905827036e-05, -6.025532418353260e-05
11213, 1.650812518450000e-01, 7.397136584560000e-02, 1.056436368011280e+06, -9.571563662008725e-02, 8.201815764792225e-05, -5.843580640547406e-05
11214, 1.641229143610000e-01, 7.464572187280000e-02, 1.057209176285047e+06, -9.401766442327716e-02, 8.117460533210698e-05, -5.653527356493035e-05
11215, 1.631581312910000e-01, 7.531075205109999e-02, 1.057802066514654e+06, -9.271499834191621e-02, 8.089284358832255e-05, -5.532850169903892e-05
11216, 1.621886197090000e-01, 7.596872672950000e-02, 1.058342031896488e+06, -9.152861585001396e-02, 8.107225532081088e-05, -5.472905506889393e-05
11217, 1.612159695800000e-01, 7.662183775870000e-02, 1.058909010636095e+06, -9.028288108149052e-02, 8.141719749272563e-05, -5.450445409056380e-05
11218, 1.602416270250000e-01, 7.727213407620000e-02, 1.059617978884121e+06, -8.872517470795335e-02, 8.161518545706475e-05, -5.442960161694545e-05
11219, 1.592669863930000e-01, 7.792162502050000e-02, 1.060416972682812e+06, -8.696966910371401e-02, 8.150917632786814e-05, -5.427917924397413e-05
11220, 1.582921276670000e-01, 7.857035876519999e-02, 1.061295901611311e+06, -8.503853439123493e-02, 8.096119572816206e-05, -5.366409110059555e-05
11221, 1.573151419560000e-01, 7.921538009340000e-02, 1.062106987348404e+06, -8.325646103932886e-02, 8.054515065230070e-05, -5.275156033748573e-05
11222, 1.563336900280000e-01, 7.985300136310000e-02, 1.062729633808758e+06, -8.188841619041858e-02, 8.030875159323919e-05, -5.190375851336826e-05
11223, 1.553495183330000e-01, 8.048576783859999e-02, 1.063481956959145e+06, -8.023545278961691e-02, 8.085167399591395e-05, -5.218129794624008e-05
11224, 1.543678765610000e-01, 8.112172831900000e-02, 1.064378587798296e+06, -7.826542440436314e-02, 7.810561550183542e-05, -5.028673728223347e-05
11225, 1.533830080350000e-01, 8.175186613490000e-02, 1.065066034168441e+06, -7.675500472728791e-02, 7.863010102796144e-05, -4.982446998532615e-05
11226, 1.523930436520000e-01, 8.237309391200000e-02, 1.065709345889387e+06, -7.534155529470980e-02, 7.868820914123236e-05, -4.936506246656933e-05
11227, 1.514033541130000e-01, 8.299380238670000e-02, 1.066496431301252e+06, -7.361221414862476e-02, 7.857195367827469e-05, -4.927546053543382e-05
11228, 1.504140960410000e-01, 8.361416722560000e-02, 1.067317357709571e+06, -7.180851941052559e-02, 7.758244252945636e-05, -4.856754194306605e-05
11229, 1.494243661820000e-01, 8.423267262860000e-02, 1.068188583365482e+06, -6.989430990850636e-02, 7.651614525138884e-05, -4.768032125768542e-05
11230, 1.484335830060000e-01, 8.484830542550000e-02, 1.069136321978348e+06, -6.781199030982472e-02, 7.538340620049553e-05, -4.658718907156319e-05
11231, 1.474403916290000e-01, 8.545877532510000e-02, 1.070126735275197e+06, -6.563590822260414e-02, 7.426014294742562e-05, -4.509873866395006e-05
11232, 1.464413303830000e-01, 8.605821530219999e-02, 1.070832288191599e+06, -6.408570582946788e-02, 7.329107207187009e-05, -4.326501023632175e-05
11233, 1.454344318310000e-01, 8.664292871160000e-02, 1.071186562869718e+06, -6.330731282579749e-02, 7.313926463177756e-05, -4.215607531550482e-05
11234, 1.444244318260000e-01, 8.722071711160000e-02, 1.071827230826256e+06, -6.189967212820863e-02, 7.330187638388126e-05, -4.203609663697709e-05
11235, 1.434163581030000e-01, 8.780022435580000e-02, 1.072608711030351e+06, -6.018264643897377e-02, 7.113369974670047e-05, -4.082589451159297e-05
11236, 1.424082125720000e-01, 8.837788951889999e-02, 1.073456520193448e+06, -5.831988637803244e-02, 6.814467373180055e-05, -3.862409630968772e-05
11237, 1.413954843800000e-01, 8.894564654410000e-02, 1.074358491204775e+06, -5.633812485768003e-02, 6.699503467881852e-05, -3.676382049905870e-05
11238, 1.403734474860000e-01, 8.949447582620000e-02, 1.074928618446806e+06, -5.508547237132252e-02, 6.538321422500718e-05, -3.403968159272682e-05
11239, 1.393385610750000e-01, 9.001651794730001e-02, 1.074805831746416e+06, -5.535525261368821e-02, 6.501218091608167e-05, -3.213844153040077e-05
11240, 1.382962451480000e-01, 9.052133025480000e-02, 1.074815267615903e+06, -5.533452063580401e-02, 6.651400479055877e-05, -3.225991269700548e-05
11241, 1.372554309700000e-01, 9.102685547750000e-02, 1.075140482255629e+06, -5.461997676380357e-02, 6.636231777105572e-05, -3.184958488994461e-05
11242, 1.362109450550000e-01, 9.152213831220000e-02, 1.075174998130777e+06, -5.454414036512737e-02, 6.658482673598079e-05, -3.121742696475028e-05
11243, 1.351631469420000e-01, 9.200779553600000e-02, 1.075401556009532e+06, -5.404635974844503e-02, 6.689998642319215e-05, -3.096409305619016e-05
11244, 1.341158799060000e-01, 9.249182150200000e-02, 1.074862589852939e+06, -5.523054679713610e-02, 6.659488079671335e-05, -2.967305678517332e-05
11245, 1.330567474280000e-01, 9.294635585240001e-02, 1.074170069543381e+06, -5.675211465720021e-02, 8.678966642497655e-05, -3.898110658121678e-05
11246, 1.320147664180000e-01, 9.343552519610000e-02, 1.074772395263493e+06, -5.542871743062938e-02, 8.354471271020559e-05, -4.193790561922392e-05
11247, 1.310008969980000e-01, 9.397835486830000e-02, 1.075547939826653e+06, -5.372473320797987e-02, 8.342887089381675e-05, -4.450117771354483e-05
11248, 1.299864698950000e-01, 9.451742386089999e-02, 1.075755103526254e+06, -5.326956442414146e-02, 9.187514372446648e-05, -5.107447044552888e-05
11127, 2.394664767480000e-01, 1.223964817090000e-02, 6.428404224375273e+05, -1.004446094271762e+00, 4.328374584536087e-05, -1.190112443818227e-04
11128, 2.398484813550000e-01, 1.119671278050000e-02, 6.448853553475885e+05, -9.999530791948151e-01, 4.334363203713449e-05, -1.190182967488846e-04
11129, 2.402263733910000e-01, 1.015303013950000e-02, 6.467443680568916e+05, -9.958685578444868e-01, 4.186413651740160e-05, -1.178217792753550e-04
11130, 2.405915001700000e-01, 9.105572102560000e-03, 6.489561986527578e+05, -9.910088442734527e-01, 3.914350472111996e-05, -1.146211082912731e-04
11131, 2.409431125110000e-01, 8.054254547600000e-03, 6.516373114444609e+05, -9.851180494523375e-01, 3.608605184539829e-05, -1.096086052149141e-04
11132, 2.412845906670000e-01, 7.000363059760000e-03, 6.545716516546186e+05, -9.786708771562377e-01, 3.297709330196563e-05, -1.028839383469515e-04
11133, 2.416191753700000e-01, 5.945032583520000e-03, 6.572617305150639e+05, -9.727603825778143e-01, 3.024011126122595e-05, -9.600276620854623e-05
11134, 2.419495996280000e-01, 4.889170436890000e-03, 6.604099124807675e+05, -9.658433688375178e-01, 2.853187560335788e-05, -9.200171923049560e-05
11135, 2.422741829300000e-01, 3.832944949790000e-03, 6.586952109693540e+05, -9.696108174933337e-01, 1.059382374595403e-05, -7.355898218722121e-05
11136, 2.422602344420000e-01, 2.732255115500000e-03, 6.612912639434643e+05, -9.639069114650032e-01, -6.777077707698076e-06, -4.395036051186373e-05
11137, 2.419422142160000e-01, 1.680078288340000e-03, 6.609931658215552e+05, -9.645618764027560e-01, 9.367441527198472e-06, 1.990483175500698e-05
11138, 2.413341291840000e-01, 7.643784765700000e-04, 6.772653803985724e+05, -9.288094538806588e-01, 1.565570979804444e-05, 1.751760437281567e-05
11139, 2.404993972990000e-01, 6.567074882560000e-05, 6.774421414368120e+05, -9.284210841664644e-01, -1.242673646134953e-05, -8.456346666013436e-06
11140, 2.399383846780000e-01, -1.854203251210000e-04, 6.775266533353179e+05, -9.282353992316189e-01, -5.046317623843437e-05, -1.949884857772216e-05
11141, 2.393285677180000e-01, -3.867349539460000e-04, 6.684014453479537e+05, -9.482848086111542e-01, -9.925346567342421e-05, -1.965343952666181e-05
11142, 2.386548143290000e-01, -4.395834625100000e-04, 6.635317362573635e+05, -9.589842678729797e-01, -9.266576778885868e-05, 5.071362356063152e-07
11143, 2.379521724260000e-01, -3.792022917370000e-04, 6.600532929532559e+05, -9.666269138164065e-01, -9.786690043069455e-05, 1.542684459055577e-05
11144, 2.372300016690000e-01, -2.149890043250000e-04, 6.405986220415651e+05, -1.009371655853272e+00, -1.904638967706410e-05, 7.587171425257124e-06
11145, 2.365615997310000e-01, 1.747354148380000e-04, 6.081750271856854e+05, -1.080611010366824e+00, 1.459907620546197e-04, -9.760763349452721e-05
11146, 2.359166846200000e-01, 6.630786718539999e-04, 5.615859790443297e+05, -1.182973926377325e+00, 3.880357554743747e-04, -4.022836669712811e-04
11147, 2.354248715780000e-01, 1.353201995010000e-03, 6.119985204569063e+05, -1.072210239451710e+00, 3.354302131552698e-04, -4.756428172330264e-04
11148, 2.349177549530000e-01, 2.079569203700000e-03, 6.574252711831253e+05, -9.724010599400501e-01, 2.937516523386383e-04, -4.244673507129852e-04
11149, 2.343947097880000e-01, 2.841772501170000e-03, 6.891504718241285e+05, -9.026961791110161e-01, 2.672672561205853e-04, -3.964808996729879e-04
11150, 2.338623073990000e-01, 3.645285864400000e-03, 7.183921483975759e+05, -8.384479619331893e-01, 2.362461527915002e-04, -3.558947563135588e-04
11151, 2.333062487920000e-01, 4.481492582750000e-03, 7.398997987165719e+05, -7.911925254944194e-01, 2.217045568436202e-04, -3.323449865179702e-04
11152, 2.327249289000000e-01, 5.350266796220000e-03, 7.573609777644458e+05, -7.528277750728445e-01, 2.142869507083637e-04, -3.213705958312119e-04
11153, 2.321232181620000e-01, 6.255708218340000e-03, 7.750216470438151e+05, -7.140247155931081e-01, 2.043179540308501e-04, -3.094584973038181e-04
11154, 2.315035498510000e-01, 7.200158681320000e-03, 7.921236029092551e+05, -6.764492307590366e-01, 1.898324885694222e-04, -2.872663808722959e-04
11155, 2.308540020710000e-01, 8.176365297400000e-03, 8.064711319748501e+05, -6.449256222868547e-01, 1.841970909865861e-04, -2.755432227932363e-04
11156, 2.301761461990000e-01, 9.185841941900001e-03, 8.196787949454709e+05, -6.159064654400642e-01, 1.788431786228808e-04, -2.659771863988860e-04
11157, 2.294726531720000e-01, 1.023071982420000e-02, 8.325400112037631e+05, -5.876485024173805e-01, 1.706240478839658e-04, -2.520329001958875e-04
11158, 2.287392577410000e-01, 1.130830457140000e-02, 8.446667967201793e+05, -5.610041905712154e-01, 1.643390443127782e-04, -2.392042187298198e-04
11159, 2.279716018400000e-01, 1.241557986550000e-02, 8.550558612021962e+05, -5.381779046214841e-01, 1.613523326031657e-04, -2.300229644089515e-04
11160, 2.271666829840000e-01, 1.355015816920000e-02, 8.637984338138679e+05, -5.189692008237804e-01, 1.591384645253449e-04, -2.228217006473961e-04
